Unnamed: 0,student_id,student serial,course_id,Course Name,course_name
5552,921,1387,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5553,921,1387,11,Cloud Computing,Cloud Computing
5554,921,1387,14,Web Engineering,Web Engineering
5555,922,16964,14,Web Engineering,Web Engineering
5556,922,16964,1,DATA SECURITY,DATA SECURITY
5557,922,16964,19,Introduction to Big Data Management,Introduction to Big Data Management
5558,922,16964,21,Cyber Security,Cyber Security
5559,923,29454,14,Web Engineering,Web Engineering
5560,923,29454,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5561,924,8723,1,DATA SECURITY,DATA SECURITY
5562,924,8723,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5563,924,8723,19,Introduction to Big Data Management,Introduction to Big Data Management
5564,924,8723,21,Cyber Security,Cyber Security
5565,925,16682,14,Web Engineering,Web Engineering
5566,925,16682,1,DATA SECURITY,DATA SECURITY
5567,925,16682,19,Introduction to Big Data Management,Introduction to Big Data Management
5568,925,16682,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5569,926,13319,0,Computing Algorithms,Computing Algorithms
5570,926,13319,18,COMPUTER SYSTEMS PERFORMANCE ANALYSIS,COMPUTER SYSTEMS PERFORMANCE ANALYSIS
5571,926,13319,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5572,926,13319,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
5573,927,12313,14,Web Engineering,Web Engineering
5574,927,12313,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5575,927,12313,19,Introduction to Big Data Management,Introduction to Big Data Management
5576,927,12313,11,Cloud Computing,Cloud Computing
5577,928,8268,14,Web Engineering,Web Engineering
5578,928,8268,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5579,928,8268,19,Introduction to Big Data Management,Introduction to Big Data Management
5580,928,8268,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
5581,929,21565,12,Mobile Applications,Mobile Applications
5582,929,21565,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5583,929,21565,11,Cloud Computing,Cloud Computing
5584,929,21565,14,Web Engineering,Web Engineering
5585,930,28995,14,Web Engineering,Web Engineering
5586,930,28995,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5587,930,28995,0,Computing Algorithms,Computing Algorithms
5588,930,28995,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
5589,931,19277,14,Web Engineering,Web Engineering
5590,931,19277,1,DATA SECURITY,DATA SECURITY
5591,931,19277,19,Introduction to Big Data Management,Introduction to Big Data Management
5592,931,19277,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5593,932,20297,14,Web Engineering,Web Engineering
5594,932,20297,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
5595,932,20297,11,Cloud Computing,Cloud Computing
5596,932,20297,13,INTERNETWORK SECURITY,INTERNETWORK SECURITY
5597,933,16817,14,Web Engineering,Web Engineering
5598,933,16817,1,DATA SECURITY,DATA SECURITY
5599,934,4950,14,Web Engineering,Web Engineering
5600,934,4950,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5601,934,4950,19,Introduction to Big Data Management,Introduction to Big Data Management
5602,934,4950,11,Cloud Computing,Cloud Computing
5603,935,32733,1,DATA SECURITY,DATA SECURITY
5604,935,32733,14,Web Engineering,Web Engineering
5605,935,32733,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5606,935,32733,13,INTERNETWORK SECURITY,INTERNETWORK SECURITY
5607,935,32733,21,Cyber Security,Cyber Security
5608,936,18301,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5609,936,18301,1,DATA SECURITY,DATA SECURITY
5610,937,32629,14,Web Engineering,Web Engineering
5611,937,32629,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5612,937,32629,11,Cloud Computing,Cloud Computing
5613,937,32629,21,Cyber Security,Cyber Security
5614,938,10379,14,Web Engineering,Web Engineering
5615,938,10379,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5616,938,10379,19,Introduction to Big Data Management,Introduction to Big Data Management
5617,938,10379,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
5618,939,29855,14,Web Engineering,Web Engineering
5619,939,29855,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5620,940,7568,0,Computing Algorithms,Computing Algorithms
5621,940,7568,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5622,940,7568,19,Introduction to Big Data Management,Introduction to Big Data Management
5623,940,7568,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
5624,940,7568,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
5625,941,22276,12,Mobile Applications,Mobile Applications
5626,941,22276,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5627,941,22276,11,Cloud Computing,Cloud Computing
5628,941,22276,14,Web Engineering,Web Engineering
5629,942,25571,14,Web Engineering,Web Engineering
5630,942,25571,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5631,942,25571,1,DATA SECURITY,DATA SECURITY
5632,942,25571,11,Cloud Computing,Cloud Computing
5633,943,13007,1,DATA SECURITY,DATA SECURITY
5634,943,13007,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5635,943,13007,21,Cyber Security,Cyber Security
5636,943,13007,14,Web Engineering,Web Engineering
5637,944,17999,1,DATA SECURITY,DATA SECURITY
5638,944,17999,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5639,944,17999,19,Introduction to Big Data Management,Introduction to Big Data Management
5640,944,17999,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
5641,945,25512,1,DATA SECURITY,DATA SECURITY
5642,945,25512,14,Web Engineering,Web Engineering
5643,946,28221,1,DATA SECURITY,DATA SECURITY
5644,946,28221,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5645,946,28221,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
5646,946,28221,14,Web Engineering,Web Engineering
5647,947,13733,1,DATA SECURITY,DATA SECURITY
5648,947,13733,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5649,948,20739,14,Web Engineering,Web Engineering
5650,948,20739,1,DATA SECURITY,DATA SECURITY
5651,948,20739,19,Introduction to Big Data Management,Introduction to Big Data Management
5652,948,20739,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
5653,948,20739,11,Cloud Computing,Cloud Computing
5654,949,24417,1,DATA SECURITY,DATA SECURITY
5655,950,25298,1,DATA SECURITY,DATA SECURITY
5656,950,25298,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5657,950,25298,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
5658,951,26530,14,Web Engineering,Web Engineering
5659,951,26530,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
5660,951,26530,1,DATA SECURITY,DATA SECURITY
